XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label
S,2,2,3,1,1,9,_H2S_H2O,10.0,SAACCGGGSU+9P-H2S-H2O,3139.406117,3139.4061,3140.413942,3140.4139,XAACCGGGSU+9P
S,1,2,4,0,2,9,_H2S_H2O,10.0,SACCGGGGUU+9P-H2S-H2O,3139.423875,3139.4239,3140.4317,3140.4317,XACCGGGGUU+9P
S,2,6,1,0,0,10,_H2S,10.0,SAACCCCCCG+10P-H2S,3139.42553,3139.4255,3140.433355,3140.4334,XAACCCCCCG+10P
S,7,0,0,1,1,9,_H2S_H2O,10.0,SAAAAAAASU+9P-H2S-H2O,3139.443838,3139.4438,3140.4516630000003,3140.4517,XAAAAAAASU+9P
S,6,0,1,0,2,9,_H2S_H2O,10.0,SAAAAAAGUU+9P-H2S-H2O,3139.461596,3139.4616,3140.4694210000002,3140.4694,XAAAAAAGUU+9P
S,2,4,3,0,0,9,_H2S,10.0,SAACCCCGGG+9P-H2S,3139.471493,3139.4715,3140.479318,3140.4793,XAACCCCGGG+9P
S,7,2,0,0,0,9,_H2S,10.0,SAAAAAAACC+9P-H2S,3139.509214,3139.5092,3140.5170390000003,3140.517,XAAAAAAACC+9P
S,0,0,0,5,4,10,_H2S,10.0,SSSSSSUUUU+10P-H2S,3140.138845,3140.1388,3141.14667,3141.1467,XSSSSSUUUU+10P
S,0,0,0,0,9,11,_H2S,10.0,SUUUUUUUUU+11P-H2S,3140.219393,3140.2194,3141.227218,3141.2272,XUUUUUUUUU+11P
S,1,5,0,0,3,11,_H2S_H2O,10.0,SACCCCCUUU+11P-H2S-H2O,3140.315965,3140.316,3141.32379,3141.3238,XACCCCCUUU+11P
S,3,3,0,2,1,10,_H2S_H2O,10.0,SAAACCCSSU+10P-H2S-H2O,3140.326412,3140.3264,3141.334237,3141.3342,XAAACCCSSU+10P
S,2,3,1,1,2,10,_H2S_H2O,10.0,SAACCCGSUU+10P-H2S-H2O,3140.34417,3140.3442,3141.351995,3141.352,XAACCCGSUU+10P
S,4,1,1,3,0,9,_H2S_H2O,10.0,SAAAACGSSS+9P-H2S-H2O,3140.354617,3140.3546,3141.362442,3141.3624,XAAAACGSSS+9P
S,1,3,2,0,3,10,_H2S_H2O,10.0,SACCCGGUUU+10P-H2S-H2O,3140.361928,3140.3619,3141.369753,3141.3698,XACCCGGUUU+10P
S,3,1,2,2,1,9,_H2S_H2O,10.0,SAAACGGSSU+9P-H2S-H2O,3140.372375,3140.3724,3141.3802,3141.3802,XAAACGGSSU+9P
S,2,1,3,1,2,9,_H2S_H2O,10.0,SAACGGGSUU+9P-H2S-H2O,3140.390133,3140.3901,3141.397958,3141.398,XAACGGGSUU+9P
S,3,5,0,1,0,10,_H2S,10.0,SAAACCCCCS+10P-H2S,3140.391788,3140.3918,3141.399613,3141.3996,XAAACCCCCS+10P
S,1,1,4,0,3,9,_H2S_H2O,10.0,SACGGGGUUU+9P-H2S-H2O,3140.407891,3140.4079,3141.415716,3141.4157,XACGGGGUUU+9P
S,2,5,1,0,1,10,_H2S,10.0,SAACCCCCGU+10P-H2S,3140.409546,3140.4095,3141.417371,3141.4174,XAACCCCCGU+10P
S,3,3,2,1,0,9,_H2S,10.0,SAAACCCGGS+9P-H2S,3140.437751,3140.4378,3141.445576,3141.4456,XAAACCCGGS+9P
S,2,3,3,0,1,9,_H2S,10.0,SAACCCGGGU+9P-H2S,3140.455509,3140.4555,3141.463334,3141.4633,XAACCCGGGU+9P
S,7,1,0,0,1,9,_H2S,10.0,SAAAAAAACU+9P-H2S,3140.49323,3140.4932,3141.501055,3141.5011,XAAAAAAACU+9P
S,0,4,1,4,0,10,_H2S_H2O,10.0,SCCCCGSSSS+10P-H2S-H2O,3141.237191,3141.2372,3142.2450160000003,3142.245,XCCCCGSSSS+10P
S,0,2,3,4,0,9,_H2S_H2O,10.0,SCCGGGSSSS+9P-H2S-H2O,3141.283154,3141.2832,3142.2909790000003,3142.291,XCCGGGSSSS+9P
S,1,4,0,0,4,11,_H2S_H2O,10.0,SACCCCUUUU+11P-H2S-H2O,3141.299981,3141.3,3142.3078060000003,3142.3078,XACCCCUUUU+11P
S,3,2,0,2,2,10,_H2S_H2O,10.0,SAAACCSSUU+10P-H2S-H2O,3141.310428,3141.3104,3142.318253,3142.3183,XAAACCSSUU+10P
S,5,0,0,4,0,9,_H2S_H2O,10.0,SAAAAASSSS+9P-H2S-H2O,3141.320875,3141.3209,3142.3287,3142.3287,XAAAAASSSS+9P
S,2,2,1,1,3,10,_H2S_H2O,10.0,SAACCGSUUU+10P-H2S-H2O,3141.328186,3141.3282,3142.3360110000003,3142.336,XAACCGSUUU+10P
S,4,0,1,3,1,9,_H2S_H2O,10.0,SAAAAGSSSU+9P-H2S-H2O,3141.338633,3141.3386,3142.346458,3142.3465,XAAAAGSSSU+9P
S,1,2,2,0,4,10,_H2S_H2O,10.0,SACCGGUUUU+10P-H2S-H2O,3141.345944,3141.3459,3142.3537690000003,3142.3538,XACCGGUUUU+10P
S,3,0,2,2,2,9,_H2S_H2O,10.0,SAAAGGSSUU+9P-H2S-H2O,3141.356391,3141.3564,3142.364216,3142.3642,XAAAGGSSUU+9P
S,2,0,3,1,3,9,_H2S_H2O,10.0,SAAGGGSUUU+9P-H2S-H2O,3141.374149,3141.3741,3142.3819740000004,3142.382,XAAGGGSUUU+9P
S,3,4,0,1,1,10,_H2S,10.0,SAAACCCCSU+10P-H2S,3141.375804,3141.3758,3142.383629,3142.3836,XAAACCCCSU+10P
S,1,0,4,0,4,9,_H2S_H2O,10.0,SAGGGGUUUU+9P-H2S-H2O,3141.391907,3141.3919,3142.3997320000003,3142.3997,XAGGGGUUUU+9P
S,2,4,1,0,2,10,_H2S,10.0,SAACCCCGUU+10P-H2S,3141.393562,3141.3936,3142.4013870000003,3142.4014,XAACCCCGUU+10P
S,4,2,1,2,0,9,_H2S,10.0,SAAAACCGSS+9P-H2S,3141.404009,3141.404,3142.411834,3142.4118,XAAAACCGSS+9P
S,3,2,2,1,1,9,_H2S,10.0,SAAACCGGSU+9P-H2S,3141.421767,3141.4218,3142.429592,3142.4296,XAAACCGGSU+9P
S,2,2,3,0,2,9,_H2S,10.0,SAACCGGGUU+9P-H2S,3141.439525,3141.4395,3142.44735,3142.4474,XAACCGGGUU+9P
S,7,0,0,0,2,9,_H2S,10.0,SAAAAAAAUU+9P-H2S,3141.477246,3141.4772,3142.485071,3142.4851,XAAAAAAAUU+9P
S,1,3,0,5,0,10,_H2S_H2O,10.0,SACCCSSSSS+10P-H2S-H2O,3142.203449,3142.2034,3143.2112740000002,3143.2113,XACCCSSSSS+10P
S,0,3,1,4,1,10,_H2S_H2O,10.0,SCCCGSSSSU+10P-H2S-H2O,3142.221207,3142.2212,3143.229032,3143.229,XCCCGSSSSU+10P
S,1,1,2,5,0,9,_H2S_H2O,10.0,SACGGSSSSS+9P-H2S-H2O,3142.249412,3142.2494,3143.2572370000003,3143.2572,XACGGSSSSS+9P
S,0,1,3,4,1,9,_H2S_H2O,10.0,SCGGGSSSSU+9P-H2S-H2O,3142.26717,3142.2672,3143.274995,3143.275,XCGGGSSSSU+9P
S,1,3,0,0,5,11,_H2S_H2O,10.0,SACCCUUUUU+11P-H2S-H2O,3142.283997,3142.284,3143.291822,3143.2918,XACCCUUUUU+11P
S,0,5,1,3,0,10,_H2S,10.0,SCCCCCGSSS+10P-H2S,3142.286583,3142.2866,3143.294408,3143.2944,XCCCCCGSSS+10P
S,3,1,0,2,3,10,_H2S_H2O,10.0,SAAACSSUUU+10P-H2S-H2O,3142.294444,3142.2944,3143.3022690000003,3143.3023,XAAACSSUUU+10P
S,2,1,1,1,4,10,_H2S_H2O,10.0,SAACGSUUUU+10P-H2S-H2O,3142.312202,3142.3122,3143.320027,3143.32,XAACGSUUUU+10P
S,1,1,2,0,5,10,_H2S_H2O,10.0,SACGGUUUUU+10P-H2S-H2O,3142.32996,3142.33,3143.337785,3143.3378,XACGGUUUUU+10P
S,0,3,3,3,0,9,_H2S,10.0,SCCCGGGSSS+9P-H2S,3142.332546,3142.3325,3143.3403710000002,3143.3404,XCCCGGGSSS+9P
S,3,3,0,1,2,10,_H2S,10.0,SAAACCCSUU+10P-H2S,3142.35982,3142.3598,3143.3676450000003,3143.3676,XAAACCCSUU+10P
S,5,1,0,3,0,9,_H2S,10.0,SAAAAACSSS+9P-H2S,3142.370267,3142.3703,3143.378092,3143.3781,XAAAAACSSS+9P
S,2,3,1,0,3,10,_H2S,10.0,SAACCCGUUU+10P-H2S,3142.377578,3142.3776,3143.385403,3143.3854,XAACCCGUUU+10P
S,4,1,1,2,1,9,_H2S,10.0,SAAAACGSSU+9P-H2S,3142.388025,3142.388,3143.3958500000003,3143.3959,XAAAACGSSU+9P
S,3,1,2,1,2,9,_H2S,10.0,SAAACGGSUU+9P-H2S,3142.405783,3142.4058,3143.4136080000003,3143.4136,XAAACGGSUU+9P
S,2,1,3,0,3,9,_H2S,10.0,SAACGGGUUU+9P-H2S,3142.423541,3142.4235,3143.4313660000003,3143.4314,XAACGGGUUU+9P
S,1,2,0,5,1,10,_H2S_H2O,10.0,SACCSSSSSU+10P-H2S-H2O,3143.187465,3143.1875,3144.19529,3144.1953,XACCSSSSSU+10P
S,0,2,1,4,2,10,_H2S_H2O,10.0,SCCGSSSSUU+10P-H2S-H2O,3143.205223,3143.2052,3144.213048,3144.213,XCCGSSSSUU+10P
S,2,0,1,6,0,9,_H2S_H2O,10.0,SAAGSSSSSS+9P-H2S-H2O,3143.21567,3143.2157,3144.223495,3144.2235,XAAGSSSSSS+9P
S,1,0,2,5,1,9,_H2S_H2O,10.0,SAGGSSSSSU+9P-H2S-H2O,3143.233428,3143.2334,3144.241253,3144.2413,XAGGSSSSSU+9P
S,0,0,3,4,2,9,_H2S_H2O,10.0,SGGGSSSSUU+9P-H2S-H2O,3143.251186,3143.2512,3144.259011,3144.259,XGGGSSSSUU+9P
S,1,4,0,4,0,10,_H2S,10.0,SACCCCSSSS+10P-H2S,3143.252841,3143.2528,3144.260666,3144.2607,XACCCCSSSS+10P
S,1,2,0,0,6,11,_H2S_H2O,10.0,SACCUUUUUU+11P-H2S-H2O,3143.268013,3143.268,3144.275838,3144.2758,XACCUUUUUU+11P
S,0,4,1,3,1,10,_H2S,10.0,SCCCCGSSSU+10P-H2S,3143.270599,3143.2706,3144.278424,3144.2784,XCCCCGSSSU+10P
S,3,0,0,2,4,10,_H2S_H2O,10.0,SAAASSUUUU+10P-H2S-H2O,3143.27846,3143.2785,3144.286285,3144.2863,XAAASSUUUU+10P
S,2,0,1,1,5,10,_H2S_H2O,10.0,SAAGSUUUUU+10P-H2S-H2O,3143.296218,3143.2962,3144.304043,3144.304,XAAGSUUUUU+10P
S,1,2,2,4,0,9,_H2S,10.0,SACCGGSSSS+9P-H2S,3143.298804,3143.2988,3144.306629,3144.3066,XACCGGSSSS+9P
S,1,0,2,0,6,10,_H2S_H2O,10.0,SAGGUUUUUU+10P-H2S-H2O,3143.313976,3143.314,3144.321801,3144.3218,XAGGUUUUUU+10P
S,0,2,3,3,1,9,_H2S,10.0,SCCGGGSSSU+9P-H2S,3143.316562,3143.3166,3144.324387,3144.3244,XCCGGGSSSU+9P
S,3,2,0,1,3,10,_H2S,10.0,SAAACCSUUU+10P-H2S,3143.343836,3143.3438,3144.351661,3144.3517,XAAACCSUUU+10P
S,5,0,0,3,1,9,_H2S,10.0,SAAAAASSSU+9P-H2S,3143.354283,3143.3543,3144.3621080000003,3144.3621,XAAAAASSSU+9P
S,2,2,1,0,4,10,_H2S,10.0,SAACCGUUUU+10P-H2S,3143.361594,3143.3616,3144.369419,3144.3694,XAACCGUUUU+10P
S,4,0,1,2,2,9,_H2S,10.0,SAAAAGSSUU+9P-H2S,3143.372041,3143.372,3144.379866,3144.3799,XAAAAGSSUU+9P
S,3,0,2,1,3,9,_H2S,10.0,SAAAGGSUUU+9P-H2S,3143.389799,3143.3898,3144.397624,3144.3976,XAAAGGSUUU+9P
S,2,0,3,0,4,9,_H2S,10.0,SAAGGGUUUU+9P-H2S,3143.407557,3143.4076,3144.415382,3144.4154,XAAGGGUUUU+9P
S,1,1,0,5,2,10,_H2S_H2O,10.0,SACSSSSSUU+10P-H2S-H2O,3144.171481,3144.1715,3145.179306,3145.1793,XACSSSSSUU+10P
S,0,1,1,4,3,10,_H2S_H2O,10.0,SCGSSSSUUU+10P-H2S-H2O,3144.189239,3144.1892,3145.197064,3145.1971,XCGSSSSUUU+10P
S,1,3,0,4,1,10,_H2S,10.0,SACCCSSSSU+10P-H2S,3144.236857,3144.2369,3145.244682,3145.2447,XACCCSSSSU+10P
S,1,1,0,0,7,11,_H2S_H2O,10.0,SACUUUUUUU+11P-H2S-H2O,3144.252029,3144.252,3145.2598540000004,3145.2599,XACUUUUUUU+11P
S,0,3,1,3,2,10,_H2S,10.0,SCCCGSSSUU+10P-H2S,3144.254615,3144.2546,3145.26244,3145.2624,XCCCGSSSUU+10P
S,2,1,1,5,0,9,_H2S,10.0,SAACGSSSSS+9P-H2S,3144.265062,3144.2651,3145.272887,3145.2729,XAACGSSSSS+9P
S,1,1,2,4,1,9,_H2S,10.0,SACGGSSSSU+9P-H2S,3144.28282,3144.2828,3145.290645,3145.2906,XACGGSSSSU+9P
S,0,1,3,3,2,9,_H2S,10.0,SCGGGSSSUU+9P-H2S,3144.300578,3144.3006,3145.308403,3145.3084,XCGGGSSSUU+9P
S,3,1,0,1,4,10,_H2S,10.0,SAAACSUUUU+10P-H2S,3144.327852,3144.3279,3145.335677,3145.3357,XAAACSUUUU+10P
S,2,1,1,0,5,10,_H2S,10.0,SAACGUUUUU+10P-H2S,3144.34561,3144.3456,3145.353435,3145.3534,XAACGUUUUU+10P
S,1,0,0,5,3,10,_H2S_H2O,10.0,SASSSSSUUU+10P-H2S-H2O,3145.155497,3145.1555,3146.1633220000003,3146.1633,XASSSSSUUU+10P
S,0,0,1,4,4,10,_H2S_H2O,10.0,SGSSSSUUUU+10P-H2S-H2O,3145.173255,3145.1733,3146.1810800000003,3146.1811,XGSSSSUUUU+10P
S,1,2,0,4,2,10,_H2S,10.0,SACCSSSSUU+10P-H2S,3145.220873,3145.2209,3146.2286980000003,3146.2287,XACCSSSSUU+10P
S,3,0,0,6,0,9,_H2S,10.0,SAAASSSSSS+9P-H2S,3145.23132,3145.2313,3146.239145,3146.2391,XAAASSSSSS+9P
S,1,0,0,0,8,11,_H2S_H2O,10.0,SAUUUUUUUU+11P-H2S-H2O,3145.236045,3145.236,3146.2438700000002,3146.2439,XAUUUUUUUU+11P
S,0,2,1,3,3,10,_H2S,10.0,SCCGSSSUUU+10P-H2S,3145.238631,3145.2386,3146.2464560000003,3146.2465,XCCGSSSUUU+10P
S,2,0,1,5,1,9,_H2S,10.0,SAAGSSSSSU+9P-H2S,3145.249078,3145.2491,3146.256903,3146.2569,XAAGSSSSSU+9P
S,1,0,2,4,2,9,_H2S,10.0,SAGGSSSSUU+9P-H2S,3145.266836,3145.2668,3146.274661,3146.2747,XAGGSSSSUU+9P
S,0,0,3,3,3,9,_H2S,10.0,SGGGSSSUUU+9P-H2S,3145.284594,3145.2846,3146.2924190000003,3146.2924,XGGGSSSUUU+9P
S,3,0,0,1,5,10,_H2S,10.0,SAAASUUUUU+10P-H2S,3145.311868,3145.3119,3146.319693,3146.3197,XAAASUUUUU+10P
S,2,0,1,0,6,10,_H2S,10.0,SAAGUUUUUU+10P-H2S,3145.329626,3145.3296,3146.3374510000003,3146.3375,XAAGUUUUUU+10P
S,3,5,1,0,0,10,_H2S_H2O,10.0,SAAACCCCCG+10P-H2S-H2O,3145.426198,3145.4262,3146.4340230000003,3146.434,XAAACCCCCG+10P
S,3,3,3,0,0,9,_H2S_H2O,10.0,SAAACCCGGG+9P-H2S-H2O,3145.472161,3145.4722,3146.4799860000003,3146.48,XAAACCCGGG+9P
S,8,1,0,0,0,9,_H2S_H2O,10.0,SAAAAAAAAC+9P-H2S-H2O,3145.509882,3145.5099,3146.517707,3146.5177,XAAAAAAAAC+9P
S,1,1,0,4,3,10,_H2S,10.0,SACSSSSUUU+10P-H2S,3146.204889,3146.2049,3147.2127140000002,3147.2127,XACSSSSUUU+10P
S,0,1,1,3,4,10,_H2S,10.0,SCGSSSUUUU+10P-H2S,3146.222647,3146.2226,3147.230472,3147.2305,XCGSSSUUUU+10P
S,0,0,8,0,0,10,_H2S,9.0,SGGGGGGGG+10P-H2S,3146.371143,3146.3711,3147.378968,3147.379,XGGGGGGGG+10P
S,4,4,0,1,0,10,_H2S_H2O,10.0,SAAAACCCCS+10P-H2S-H2O,3146.392456,3146.3925,3147.400281,3147.4003,XAAAACCCCS+10P
S,3,4,1,0,1,10,_H2S_H2O,10.0,SAAACCCCGU+10P-H2S-H2O,3146.410214,3146.4102,3147.418039,3147.418,XAAACCCCGU+10P
S,4,2,2,1,0,9,_H2S_H2O,10.0,SAAAACCGGS+9P-H2S-H2O,3146.438419,3146.4384,3147.446244,3147.4462,XAAAACCGGS+9P
S,3,2,3,0,1,9,_H2S_H2O,10.0,SAAACCGGGU+9P-H2S-H2O,3146.456177,3146.4562,3147.464002,3147.464,XAAACCGGGU+9P
S,8,0,0,0,1,9,_H2S_H2O,10.0,SAAAAAAAAU+9P-H2S-H2O,3146.493898,3146.4939,3147.5017230000003,3147.5017,XAAAAAAAAU+9P
S,0,0,1,8,0,9,_H2S,10.0,SGSSSSSSSS+9P-H2S,3147.126115,3147.1261,3148.13394,3148.1339,XGSSSSSSSS+9P
S,1,0,0,4,4,10,_H2S,10.0,SASSSSUUUU+10P-H2S,3147.188905,3147.1889,3148.19673,3148.1967,XASSSSUUUU+10P
S,0,0,1,3,5,10,_H2S,10.0,SGSSSUUUUU+10P-H2S,3147.206663,3147.2067,3148.214488,3148.2145,XGSSSUUUUU+10P
S,0,7,0,2,0,11,_H2S_H2O,10.0,SCCCCCCCSS+11P-H2S-H2O,3147.27503,3147.275,3148.282855,3148.2829,XCCCCCCCSS+11P
S,0,5,2,2,0,10,_H2S_H2O,10.0,SCCCCCGGSS+10P-H2S-H2O,3147.320993,3147.321,3148.328818,3148.3288,XCCCCCGGSS+10P
S,0,3,4,2,0,9,_H2S_H2O,10.0,SCCCGGGGSS+9P-H2S-H2O,3147.366956,3147.367,3148.374781,3148.3748,XCCCGGGGSS+9P
S,4,3,0,1,1,10,_H2S_H2O,10.0,SAAAACCCSU+10P-H2S-H2O,3147.376472,3147.3765,3148.384297,3148.3843,XAAAACCCSU+10P
S,3,3,1,0,2,10,_H2S_H2O,10.0,SAAACCCGUU+10P-H2S-H2O,3147.39423,3147.3942,3148.402055,3148.4021,XAAACCCGUU+10P
S,5,1,1,2,0,9,_H2S_H2O,10.0,SAAAAACGSS+9P-H2S-H2O,3147.404677,3147.4047,3148.412502,3148.4125,XAAAAACGSS+9P
S,4,1,2,1,1,9,_H2S_H2O,10.0,SAAAACGGSU+9P-H2S-H2O,3147.422435,3147.4224,3148.43026,3148.4303,XAAAACGGSU+9P
S,3,1,3,0,2,9,_H2S_H2O,10.0,SAAACGGGUU+9P-H2S-H2O,3147.440193,3147.4402,3148.448018,3148.448,XAAACGGGUU+9P
S,4,5,0,0,0,10,_H2S,10.0,SAAAACCCCC+10P-H2S,3147.441848,3147.4418,3148.449673,3148.4497,XAAAACCCCC+10P
S,4,3,2,0,0,9,_H2S,10.0,SAAAACCCGG+9P-H2S,3147.487811,3147.4878,3148.495636,3148.4956,XAAAACCCGG+9P
S,0,6,0,2,1,11,_H2S_H2O,10.0,SCCCCCCSSU+11P-H2S-H2O,3148.259046,3148.259,3149.2668710000003,3149.2669,XCCCCCCSSU+11P
S,1,4,1,3,0,10,_H2S_H2O,10.0,SACCCCGSSS+10P-H2S-H2O,3148.287251,3148.2873,3149.2950760000003,3149.2951,XACCCCGSSS+10P
S,0,4,2,2,1,10,_H2S_H2O,10.0,SCCCCGGSSU+10P-H2S-H2O,3148.305009,3148.305,3149.3128340000003,3149.3128,XCCCCGGSSU+10P
S,0,8,0,1,0,11,_H2S,10.0,SCCCCCCCCS+11P-H2S,3148.324422,3148.3244,3149.3322470000003,3149.3322,XCCCCCCCCS+11P
S,1,2,3,3,0,9,_H2S_H2O,10.0,SACCGGGSSS+9P-H2S-H2O,3148.333214,3148.3332,3149.3410390000004,3149.341,XACCGGGSSS+9P
S,0,2,4,2,1,9,_H2S_H2O,10.0,SCCGGGGSSU+9P-H2S-H2O,3148.350972,3148.351,3149.3587970000003,3149.3588,XCCGGGGSSU+9P
S,4,2,0,1,2,10,_H2S_H2O,10.0,SAAAACCSUU+10P-H2S-H2O,3148.360488,3148.3605,3149.368313,3149.3683,XAAAACCSUU+10P
S,0,6,2,1,0,10,_H2S,10.0,SCCCCCCGGS+10P-H2S,3148.370385,3148.3704,3149.3782100000003,3149.3782,XCCCCCCGGS+10P
S,6,0,0,3,0,9,_H2S_H2O,10.0,SAAAAAASSS+9P-H2S-H2O,3148.370935,3148.3709,3149.37876,3149.3788,XAAAAAASSS+9P
S,3,2,1,0,3,10,_H2S_H2O,10.0,SAAACCGUUU+10P-H2S-H2O,3148.378246,3148.3782,3149.3860710000004,3149.3861,XAAACCGUUU+10P
S,5,0,1,2,1,9,_H2S_H2O,10.0,SAAAAAGSSU+9P-H2S-H2O,3148.388693,3148.3887,3149.396518,3149.3965,XAAAAAGSSU+9P
S,4,0,2,1,2,9,_H2S_H2O,10.0,SAAAAGGSUU+9P-H2S-H2O,3148.406451,3148.4065,3149.414276,3149.4143,XAAAAGGSUU+9P
S,0,4,4,1,0,9,_H2S,10.0,SCCCCGGGGS+9P-H2S,3148.416348,3148.4163,3149.4241730000003,3149.4242,XCCCCGGGGS+9P
S,3,0,3,0,3,9,_H2S_H2O,10.0,SAAAGGGUUU+9P-H2S-H2O,3148.424209,3148.4242,3149.432034,3149.432,XAAAGGGUUU+9P
S,4,4,0,0,1,10,_H2S,10.0,SAAAACCCCU+10P-H2S,3148.425864,3148.4259,3149.433689,3149.4337,XAAAACCCCU+10P
S,5,2,1,1,0,9,_H2S,10.0,SAAAAACCGS+9P-H2S,3148.454069,3148.4541,3149.461894,3149.4619,XAAAAACCGS+9P
S,4,2,2,0,1,9,_H2S,10.0,SAAAACCGGU+9P-H2S,3148.471827,3148.4718,3149.479652,3149.4797,XAAAACCGGU+9P
S,0,5,0,2,2,11,_H2S_H2O,10.0,SCCCCCSSUU+11P-H2S-H2O,3149.243062,3149.2431,3150.250887,3150.2509,XCCCCCSSUU+11P
S,2,3,0,4,0,10,_H2S_H2O,10.0,SAACCCSSSS+10P-H2S-H2O,3149.253509,3149.2535,3150.2613340000003,3150.2613,XAACCCSSSS+10P
S,1,3,1,3,1,10,_H2S_H2O,10.0,SACCCGSSSU+10P-H2S-H2O,3149.271267,3149.2713,3150.279092,3150.2791,XACCCGSSSU+10P
S,0,3,2,2,2,10,_H2S_H2O,10.0,SCCCGGSSUU+10P-H2S-H2O,3149.289025,3149.289,3150.29685,3150.2968,XCCCGGSSUU+10P
S,2,1,2,4,0,9,_H2S_H2O,10.0,SAACGGSSSS+9P-H2S-H2O,3149.299472,3149.2995,3150.3072970000003,3150.3073,XAACGGSSSS+9P
S,0,7,0,1,1,11,_H2S,10.0,SCCCCCCCSU+11P-H2S,3149.308438,3149.3084,3150.316263,3150.3163,XCCCCCCCSU+11P
S,1,1,3,3,1,9,_H2S_H2O,10.0,SACGGGSSSU+9P-H2S-H2O,3149.31723,3149.3172,3150.3250550000002,3150.3251,XACGGGSSSU+9P
S,0,1,4,2,2,9,_H2S_H2O,10.0,SCGGGGSSUU+9P-H2S-H2O,3149.334988,3149.335,3150.342813,3150.3428,XCGGGGSSUU+9P
S,1,5,1,2,0,10,_H2S,10.0,SACCCCCGSS+10P-H2S,3149.336643,3149.3366,3150.3444680000002,3150.3445,XACCCCCGSS+10P
S,4,1,0,1,3,10,_H2S_H2O,10.0,SAAAACSUUU+10P-H2S-H2O,3149.344504,3149.3445,3150.3523290000003,3150.3523,XAAAACSUUU+10P
S,0,5,2,1,1,10,_H2S,10.0,SCCCCCGGSU+10P-H2S,3149.354401,3149.3544,3150.362226,3150.3622,XCCCCCGGSU+10P
S,3,1,1,0,4,10,_H2S_H2O,10.0,SAAACGUUUU+10P-H2S-H2O,3149.362262,3149.3623,3150.3700870000002,3150.3701,XAAACGUUUU+10P
S,1,3,3,2,0,9,_H2S,10.0,SACCCGGGSS+9P-H2S,3149.382606,3149.3826,3150.3904310000003,3150.3904,XACCCGGGSS+9P
S,0,3,4,1,1,9,_H2S,10.0,SCCCGGGGSU+9P-H2S,3149.400364,3149.4004,3150.408189,3150.4082,XCCCGGGGSU+9P
S,4,3,0,0,2,10,_H2S,10.0,SAAAACCCUU+10P-H2S,3149.40988,3149.4099,3150.4177050000003,3150.4177,XAAAACCCUU+10P
S,6,1,0,2,0,9,_H2S,10.0,SAAAAAACSS+9P-H2S,3149.420327,3149.4203,3150.428152,3150.4282,XAAAAAACSS+9P
S,5,1,1,1,1,9,_H2S,10.0,SAAAAACGSU+9P-H2S,3149.438085,3149.4381,3150.44591,3150.4459,XAAAAACGSU+9P
S,4,1,2,0,2,9,_H2S,10.0,SAAAACGGUU+9P-H2S,3149.455843,3149.4558,3150.4636680000003,3150.4637,XAAAACGGUU+9P
S,0,4,0,2,3,11,_H2S_H2O,10.0,SCCCCSSUUU+11P-H2S-H2O,3150.227078,3150.2271,3151.234903,3151.2349,XCCCCSSUUU+11P
S,2,2,0,4,1,10,_H2S_H2O,10.0,SAACCSSSSU+10P-H2S-H2O,3150.237525,3150.2375,3151.24535,3151.2454,XAACCSSSSU+10P
S,1,2,1,3,2,10,_H2S_H2O,10.0,SACCGSSSUU+10P-H2S-H2O,3150.255283,3150.2553,3151.263108,3151.2631,XACCGSSSUU+10P
S,3,0,1,5,0,9,_H2S_H2O,10.0,SAAAGSSSSS+9P-H2S-H2O,3150.26573,3150.2657,3151.273555,3151.2736,XAAAGSSSSS+9P
S,0,2,2,2,3,10,_H2S_H2O,10.0,SCCGGSSUUU+10P-H2S-H2O,3150.273041,3150.273,3151.280866,3151.2809,XCCGGSSUUU+10P
S,2,0,2,4,1,9,_H2S_H2O,10.0,SAAGGSSSSU+9P-H2S-H2O,3150.283488,3150.2835,3151.291313,3151.2913,XAAGGSSSSU+9P
S,0,6,0,1,2,11,_H2S,10.0,SCCCCCCSUU+11P-H2S,3150.292454,3150.2925,3151.300279,3151.3003,XCCCCCCSUU+11P
S,1,0,3,3,2,9,_H2S_H2O,10.0,SAGGGSSSUU+9P-H2S-H2O,3150.301246,3150.3012,3151.309071,3151.3091,XAGGGSSSUU+9P
S,2,4,0,3,0,10,_H2S,10.0,SAACCCCSSS+10P-H2S,3150.302901,3150.3029,3151.310726,3151.3107,XAACCCCSSS+10P
S,0,0,4,2,3,9,_H2S_H2O,10.0,SGGGGSSUUU+9P-H2S-H2O,3150.319004,3150.319,3151.326829,3151.3268,XGGGGSSUUU+9P
S,1,4,1,2,1,10,_H2S,10.0,SACCCCGSSU+10P-H2S,3150.320659,3150.3207,3151.328484,3151.3285,XACCCCGSSU+10P
S,4,0,0,1,4,10,_H2S_H2O,10.0,SAAAASUUUU+10P-H2S-H2O,3150.32852,3150.3285,3151.336345,3151.3363,XAAAASUUUU+10P
S,0,4,2,1,2,10,_H2S,10.0,SCCCCGGSUU+10P-H2S,3150.338417,3150.3384,3151.346242,3151.3462,XCCCCGGSUU+10P
S,3,0,1,0,5,10,_H2S_H2O,10.0,SAAAGUUUUU+10P-H2S-H2O,3150.346278,3150.3463,3151.354103,3151.3541,XAAAGUUUUU+10P
